candidate_id,uri,post_created_at,post_text_raw,post_text_clean,candidate_phrase_raw,candidate_phrase_clean,candidate_phrase_alnum,candidate_source_type,candidate_rank_in_post,trend_id,trend_date,trend_name_raw,trend_name_clean,trend_key_no_hash,trend_counts,trend_num_hours,match_stage,match_method,match_score,lexical_score,semantic_token_cosine,semantic_char_trigram_jaccard,stage_rank,temporal_pool_mode,is_matched,is_ambiguous,ambiguity_count
401,at://did:plc:23tkyewe22zp6emzme4hnvuj/app.bsky.feed.post/3mijsssib622w,2026-04-02T18:16:04.048Z,"ちゃんと考えたい人のために、想定をもう少し厳密に言っておくと、以下の二種類です。Cは子音、Vは母音です。C₁ = C₂やV₁ = V₃、V₂ = V₃の場合は含みますが、V₁ = V₂は禁止です(この意味で「母音が変化」)。

C₁V₁C₂V₁-CV₂C₂V₂ → V₁-V₂パターン
(gAtA-gOtO ガタゴト → A-Oパターン)

C₁V₁C₂V₃-C₁V₂C₂V₃ → V₁-V₂パターン
(bIsi-bAsi ビシバシ → I-Aパターン)",ちゃんと考えたい人のために、想定をもう少し厳密に言っておくと、以下の二種類です。cは子音、vは母音です。c1 = c2やv1 = v3、v2 = v3の場合は含みますが、v1 = v2は禁止です この意味で「母音が変化」 。 c1v1c2v1 cv2c2v2 → v1 v2パターン gata goto ガタゴト → a oパターン c1v1c2v3 c1v2c2v3 → v1 v2パターン bisi basi ビシバシ → i aパターン,v1 v2 bisi basi,v1 v2 bisi basi,v1 v2 bisi basi,ngram_4,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
402,at://did:plc:23tkyewe22zp6emzme4hnvuj/app.bsky.feed.post/3mijsssib622w,2026-04-02T18:16:04.048Z,"ちゃんと考えたい人のために、想定をもう少し厳密に言っておくと、以下の二種類です。Cは子音、Vは母音です。C₁ = C₂やV₁ = V₃、V₂ = V₃の場合は含みますが、V₁ = V₂は禁止です(この意味で「母音が変化」)。

C₁V₁C₂V₁-CV₂C₂V₂ → V₁-V₂パターン
(gAtA-gOtO ガタゴト → A-Oパターン)

C₁V₁C₂V₃-C₁V₂C₂V₃ → V₁-V₂パターン
(bIsi-bAsi ビシバシ → I-Aパターン)",ちゃんと考えたい人のために、想定をもう少し厳密に言っておくと、以下の二種類です。cは子音、vは母音です。c1 = c2やv1 = v3、v2 = v3の場合は含みますが、v1 = v2は禁止です この意味で「母音が変化」 。 c1v1c2v1 cv2c2v2 → v1 v2パターン gata goto ガタゴト → a oパターン c1v1c2v3 c1v2c2v3 → v1 v2パターン bisi basi ビシバシ → i aパターン,c v c1,c v c1,c v c1,ngram_3,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
403,at://did:plc:23uckdtolkpkeawkqqv4gesn/app.bsky.feed.post/3mijsp2wakc2a,2026-04-02T18:13:58.678Z,So good!🔥🔥,so good 🔥🔥,so good,so good,so good,ngram_2,1,98881.0,2025-07-24,Feels So Good,feels so good,feels so good,20521.0,7.0,semantic,token_cosine_char_trigram,0.7079112430130444,0.7,0.8164965809277259,0.45454545454545453,1,global_fallback_no_date_overlap,True,False,1
404,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,#ganbarenakamurakun,#ganbarenakamurakun,ganbarenakamurakun,hashtag,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
405,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,omg omg how cuuuuute,omg omg how cuuuuute,omg omg how cuuuuute,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
406,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,cuuuuute is that cockroach,cuuuuute is that cockroach,cuuuuute is that cockroach,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
407,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,how excitedly it s,how excitedly it s,how excitedly it s,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
408,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,excitedly it s greeting,excitedly it s greeting,excitedly it s greeting,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
409,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,s greeting everyone oh,s greeting everyone oh,s greeting everyone oh,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
410,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,everyone oh my god,everyone oh my god,everyone oh my god,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
411,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,oh my god ganbarenakamurakun,oh my god ganbarenakamurakun,oh my god ganbarenakamurakun,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
412,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,omg omg how,omg omg how,omg omg how,ngram_3,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
413,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,omg how cuuuuute,omg how cuuuuute,omg how cuuuuute,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
414,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,excitedly it s,excitedly it s,excitedly it s,ngram_3,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
415,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,s greeting everyone,s greeting everyone,s greeting everyone,ngram_3,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
416,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,greeting everyone oh,greeting everyone oh,greeting everyone oh,ngram_3,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
417,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,oh my god,oh my god,oh my god,ngram_3,14,48035.0,2025-10-11,MY OH MY,my oh my,my oh my,242766.0,1.0,semantic,token_cosine_char_trigram,0.6755510018023716,0.5882352941176471,0.7745966692414834,0.4444444444444444,1,global_fallback_no_date_overlap,True,False,1
418,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,omg omg,omg omg,omg omg,ngram_2,15,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
419,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,omg how,omg how,omg how,ngram_2,16,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
420,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,how cuuuuute,how cuuuuute,how cuuuuute,ngram_2,17,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
421,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,cockroach look,cockroach look,cockroach look,ngram_2,18,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
422,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,how excitedly,how excitedly,how excitedly,ngram_2,19,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
423,at://did:plc:23ydh54m3lugsc2pt6yfls6w/app.bsky.feed.post/3mijsy7ucbk2s,2026-04-02T18:19:05.847Z,"Omg omg, how CUUUUUTE is that cockroach?? Look at it and how excitedly it's greeting everyone oh my god 😍 #GanbareNakamuraKun",omg omg how cuuuuute is that cockroach look at it and how excitedly it's greeting everyone oh my god 😍 #ganbarenakamurakun,s greeting,s greeting,s greeting,ngram_2,20,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
424,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,#nowplaying,#nowplaying,nowplaying,hashtag,1,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
425,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,caprice cafe nowplaying fm,caprice cafe nowplaying fm,caprice cafe nowplaying fm,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
426,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,cafe nowplaying fm https,cafe nowplaying fm https,cafe nowplaying fm https,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
427,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,nowplaying fm https gotanno,nowplaying fm https gotanno,nowplaying fm https gotanno,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
428,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,fm https gotanno love,fm https gotanno love,fm https gotanno love,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
429,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,caprice cafe nowplaying,caprice cafe nowplaying,caprice cafe nowplaying,ngram_3,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
430,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,cafe nowplaying fm,cafe nowplaying fm,cafe nowplaying fm,ngram_3,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
431,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,nowplaying fm https,nowplaying fm https,nowplaying fm https,ngram_3,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
432,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,fm https gotanno,fm https gotanno,fm https gotanno,ngram_3,9,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
433,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,https gotanno love,https gotanno love,https gotanno love,ngram_3,10,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
434,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,caprice cafe,caprice cafe,caprice cafe,ngram_2,11,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
435,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,cafe nowplaying,cafe nowplaying,cafe nowplaying,ngram_2,12,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
436,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,nowplaying fm,nowplaying fm,nowplaying fm,ngram_2,13,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
437,at://did:plc:243hhsjubdwjwgbu6qdhh3r3/app.bsky.feed.post/3mijssrb4gd2r,2026-04-02T18:16:02.497158+00:00,"Caprice Cafe - 夢だけ見てたい
#NowPlaying
#足立区民放送
#五反野FM
https://gotanno.love/",caprice cafe 夢だけ見てたい #nowplaying #足立区民放送 #五反野fm https gotanno love,gotanno love,gotanno love,gotanno love,ngram_2,14,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
438,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,chuck schumer not simply,chuck schumer not simply,chuck schumer not simply,ngram_4,1,70171.0,2024-06-17,Chuck Schumer,chuck schumer,chuck schumer,17766.0,3.0,semantic,token_cosine_char_trigram,0.637831889687726,0.7027027027027027,0.7071067811865475,0.47619047619047616,1,global_fallback_no_date_overlap,True,True,4
438,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,chuck schumer not simply,chuck schumer not simply,chuck schumer not simply,ngram_4,1,60304.0,2024-01-18,Chuck Schumer,chuck schumer,chuck schumer,15247.0,1.0,semantic,token_cosine_char_trigram,0.637831889687726,0.7027027027027027,0.7071067811865475,0.47619047619047616,2,global_fallback_no_date_overlap,True,True,4
438,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,chuck schumer not simply,chuck schumer not simply,chuck schumer not simply,ngram_4,1,41715.0,2025-01-05,Chuck Schumer,chuck schumer,chuck schumer,9195.0,1.0,semantic,token_cosine_char_trigram,0.637831889687726,0.7027027027027027,0.7071067811865475,0.47619047619047616,3,global_fallback_no_date_overlap,True,True,4
438,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,chuck schumer not simply,chuck schumer not simply,chuck schumer not simply,ngram_4,1,81965.0,2024-08-21,Chuck Schumer,chuck schumer,chuck schumer,8760.0,2.0,semantic,token_cosine_char_trigram,0.637831889687726,0.7027027027027027,0.7071067811865475,0.47619047619047616,4,global_fallback_no_date_overlap,True,True,4
439,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,schumer not simply press,schumer not simply press,schumer not simply press,ngram_4,2,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
440,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,simply press the big,simply press the big,simply press the big,ngram_4,3,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
441,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,press the big imminentize,press the big imminentize,press the big imminentize,ngram_4,4,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
442,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,imminentize button i parentheses,imminentize button i parentheses,imminentize button i parentheses,ngram_4,5,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
443,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,button i parentheses wonder,button i parentheses wonder,button i parentheses wonder,ngram_4,6,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
444,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,parentheses why is one,parentheses why is one,parentheses why is one,ngram_4,7,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
445,at://did:plc:244dhc5kw7asrhd7i4li7khx/app.bsky.feed.post/3mijsyh4a5k2l,2026-04-02T18:19:13.445Z,“Why does Chuck Schumer not simply press the big Imminentize button? I [parentheses]wonder[parentheses] why????” is one of those things that sounds like making up a guy but boy… by far less than it ought to,“why does chuck schumer not simply press the big imminentize button i parentheses wonder parentheses why ” is one of those things that sounds like making up a guy but boy by far less than it ought to,one of those things,one of those things,one of those things,ngram_4,8,,,,,,,,unmatched,none,0.0,,,,1,global_fallback_no_date_overlap,False,False,0
